id,t,x,y,v_x,v_y,a_x,a_y
0,1.5166666666666666,13.545215247363128,11.497252636266612,8.798415307889098,3.9799818756120886,11.10938203804085,4.0780140041596775
0,1.5333333333333334,13.693378319821369,11.56414292410511,8.981153387099711,4.046852665007645,10.964284752636871,4.012247363733388
0,1.55,13.84456644872861,11.632138434782444,9.161422081769356,4.11260861627256,10.81612168017863,3.945357075894891
0,1.5666666666666667,13.99873805752911,11.701220434159934,9.339170974290546,4.177231309026186,10.664933551271389,3.877361565217556
0,1.5833333333333333,14.155850735148185,11.771369883694515,9.514350339998394,4.240702635123521,10.51076194247089,3.808279565840066
0,1.6,14.316000136546055,11.84256744568495,9.703577827745924,4.303004803728612,11.353649264851814,3.738130116305485
0,1.6166666666666667,14.479281086433968,11.914793488601859,9.89013615880349,4.364120346300529,11.193499863453944,3.666932554315051
0,1.6333333333333333,14.6456486639298,11.988028092500118,10.073973140696257,4.424032121490498,11.030218913566031,3.594706511398141
0,1.65,14.815057084515859,12.062112165623223,10.25503732963076,4.466056653282163,10.8638513360702,2.5214719074998824
0,1.6666666666666667,14.987320823747966,12.136886358154921,10.416611378222163,4.506846450521776,9.69444291548414,2.4473878343767774
0,1.6833333333333333,15.162253538270592,12.212329995336097,10.57531436449303,4.546390011219194,9.522179176252033,2.3726136418450787
0,1.7,15.33980700635405,12.288422213579286,10.731101805521854,4.584676177963592,9.347246461729407,2.2971700046639034
0,1.7166666666666666,15.519932271584088,12.365141966237905,10.88393002208262,4.621694141070604,9.169692993645949,2.2210777864207136
0,1.7333333333333334,15.702579656358855,12.442468029427104,11.033756150889552,4.657433441633305,8.989567728415912,2.144358033762095
0,1.75,15.887698775588076,12.520379007894682,11.180538156616905,4.691883974476187,8.806920343641144,2.067031970572896
0,1.7666666666666666,16.075238550590637,12.598853340940412,11.324234843690437,4.725035991011275,8.621801224411923,1.9891209921053177
0,1.7833333333333334,16.265147223186784,12.677869308382135,11.464805867847259,4.756880101995601,8.434261449409362,1.910646659059588
0,1.8,16.457511258869907,12.75740503656701,11.61887841412748,4.787407280189232,9.244352776813216,1.8316306916178648
0,1.8166666666666667,16.65241645309719,12.837438504426196,11.769744893146314,4.816608862913115,9.051988741130092,1.7520949634329908
0,1.8333333333333333,16.849809018475586,12.917947549571355,11.91736295226136,4.844476554506011,8.85708354690281,1.6720614955738045
0,1.85,17.049634469205152,12.998909874431238,12.061691135286766,4.871002428679822,8.659690981524413,1.5915524504286447
0,1.8666666666666667,17.251837636116985,13.080303052426675,12.202688894133347,4.896178930772635,8.459865530794847,1.5105901255687622
0,1.8833333333333333,17.456501570791968,13.162104534182271,12.35698326686473,4.9199988798988565,9.257662363883014,1.4291969475733248
0,1.9,17.663708652799325,13.24429165377306,12.507866574018198,4.942455470995819,9.052998429208031,1.347395465817729
0,1.9166666666666667,17.873401677831186,13.32684163500441,12.655296429804876,4.963542276766268,8.845791347200674,1.2652083462269408
0,1.9333333333333333,18.08566163198379,13.40987048661232,12.815898068507689,4.999919916182861,9.636098322168813,2.18265836499559
0,1.95,18.300568799565585,13.49349410042556,12.972962041307959,5.0349137414059895,9.42383836801621,2.09962951338768
0,1.9666666666666666,18.518063851809668,13.577689330268377,13.126444227981866,5.06851383973223,9.208931200434414,2.0160058995744405
0,1.9833333333333334,18.73808673285217,13.662432867968043,13.276301497118371,5.1007106842277565,8.991436148190331,1.9318106697316226
0,2.0,18.96071556520236,13.747701249806843,13.439158384904168,5.131495136428289,9.771413267147828,1.847067132031957
0,2.0166666666666666,19.186027758344483,13.833470863018174,13.598304792150795,5.160858448931508,9.54878443479764,1.7617987501931571
0,2.033333333333333,19.413961098247228,13.919717952324946,13.753695996178386,5.1887922678812055,9.323472241655516,1.6760291369818257
0,2.05,19.644452634142112,14.006418626518476,13.905288311207599,5.215288635342456,9.095538901752771,1.5897820476750537
0,2.066666666666667,19.877577584796384,14.093548865076055,14.06970576730523,5.240339991567148,9.865047365857887,1.5030813734815238
0,2.0833333333333335,20.11341044792025,14.181084524815358,14.230237807558623,5.263939177149214,9.631922415203615,1.4159511349239446
0,2.1,20.351886090484015,14.269001346583842,14.386839300093285,5.286079435068958,9.39608955207975,1.3284154751846424
0,2.1166666666666667,20.593077525195223,14.357274961981298,14.556132865251886,5.306754412625894,10.157613909515984,1.2404986534161582
0,2.1333333333333333,20.837057020515367,14.445880900113677,14.721406573165298,5.325958163259539,9.916422474804776,1.1522250380187016
0,2.15,21.08375719159305,14.53479459437632,14.882613956156709,5.343685148257644,9.672442979484632,1.0636190998863233
0,2.1666666666666665,21.33310988847461,14.623991389264729,15.039709669630158,5.359930238351372,9.425742808406948,0.9747054056236796
0,2.183333333333333,21.58518510381727,14.713446547210966,15.209316171488915,5.374688715196959,10.17639011152539,0.8855086107352709
0,2.2,21.840052083744332,14.803274144332692,15.374721419758627,5.4046229394101095,9.924314896182729,1.7960534527890344
0,2.216666666666667,22.097640419617566,14.893588169136148,15.535878885029554,5.433060037004565,9.669447916255667,1.7062258556673084
0,2.2333333333333334,22.35650360936806,14.984071044752891,15.527703885029554,5.424885037004565,-0.49050000000000005,-0.49050000000000005
0,2.25,22.61523054911855,15.074417670369634,15.519528885029555,5.416710037004566,-0.49050000000000005,-0.49050000000000005
0,2.2666666666666666,22.87382123886904,15.164628045986376,15.511353885029555,5.408535037004566,-0.49050000000000005,-0.49050000000000005
0,2.283333333333333,23.132275678619536,15.25470217160312,15.503178885029556,5.400360037004567,-0.49050000000000005,-0.49050000000000005
0,2.3,23.39059386837003,15.344640047219862,15.495003885029556,5.392185037004567,-0.49050000000000005,-0.49050000000000005
0,2.316666666666667,23.648775808120522,15.434441672836604,15.486828885029556,5.384010037004567,-0.49050000000000005,-0.49050000000000005
0,2.3333333333333335,23.906821497871015,15.524107048453347,15.478653885029557,5.375835037004568,-0.49050000000000005,-0.49050000000000005
0,2.35,24.164730937621506,15.61363617407009,15.470478885029557,5.367660037004568,-0.49050000000000005,-0.49050000000000005
0,2.3666666666666667,24.422504127371997,15.703029049686833,15.462303885029558,5.359485037004569,-0.49050000000000005,-0.49050000000000005
0,2.3833333333333333,24.68014106712249,15.792285675303576,15.454128885029558,5.351310037004569,-0.49050000000000005,-0.49050000000000005
0,2.4,24.937641756872985,15.881406050920319,15.445953885029558,5.343135037004569,-0.49050000000000005,-0.49050000000000005
0,2.4166666666666665,25.195006196623478,15.970390176537062,15.437778885029559,5.33496003700457,-0.49050000000000005,-0.49050000000000005
0,2.433333333333333,25.45223438637397,16.059238052153805,15.42960388502956,5.32678503700457,-0.49050000000000005,-0.49050000000000005
0,2.45,25.70932632612446,16.147949677770548,15.42142888502956,5.318610037004571,-0.49050000000000005,-0.49050000000000005
0,2.466666666666667,25.966282015874953,16.23652505338729,15.41325388502956,5.310435037004571,-0.49050000000000005,-0.49050000000000005
0,2.4833333333333334,26.223101455625446,16.32496417900403,15.40507888502956,5.302260037004571,-0.49050000000000005,-0.49050000000000005
0,2.5,26.47978464537594,16.413267054620775,15.39690388502956,5.294085037004572,-0.49050000000000005,-0.49050000000000005
0,2.5166666666666666,26.736331585126432,16.50143368023752,15.388728885029561,5.285910037004572,-0.49050000000000005,-0.49050000000000005
0,2.533333333333333,26.992742274876925,16.58946405585426,15.380553885029562,5.277735037004573,-0.49050000000000005,-0.49050000000000005
0,2.55,27.249016714627416,16.677358181471003,15.372378885029562,5.269560037004573,-0.49050000000000005,-0.49050000000000005
0,2.566666666666667,27.50515490437791,16.765116057087745,15.364203885029562,5.261385037004573,-0.49050000000000005,-0.49050000000000005
0,2.5833333333333335,27.761156844128404,16.85273768270449,15.356028885029563,5.253210037004574,-0.49050000000000005,-0.49050000000000005
0,2.6,28.017022533878897,16.940223058321234,15.347853885029563,5.245035037004574,-0.49050000000000005,-0.49050000000000005
0,2.6166666666666667,28.27275197362939,17.027572183937977,15.339678885029564,5.236860037004575,-0.49050000000000005,-0.49050000000000005
0,2.6333333333333333,28.528345163379882,17.11478505955472,15.331503885029564,5.228685037004575,-0.49050000000000005,-0.49050000000000005
0,2.65,28.783802103130373,17.201861685171462,15.323328885029564,5.220510037004575,-0.49050000000000005,-0.49050000000000005
0,2.6666666666666665,29.039122792880868,17.288802060788203,15.315153885029565,5.212335037004576,-0.49050000000000005,-0.49050000000000005
0,2.683333333333333,29.29430723263136,17.375606186404948,15.306978885029565,5.204160037004576,-0.49050000000000005,-0.49050000000000005
0,2.7,29.549355422381854,17.46227406202169,15.298803885029566,5.195985037004577,-0.49050000000000005,-0.49050000000000005
0,2.716666666666667,29.804267362132347,17.548805687638435,15.290628885029566,5.187810037004577,-0.49050000000000005,-0.49050000000000005
0,2.7333333333333334,30.05904305188284,17.635201063255177,15.282453885029566,5.179635037004577,-0.49050000000000005,-0.49050000000000005
